FA, FB, FC, TA, TB, TC, 
-851.154328000033, 488.162040999858, -44.1074369999114, -99.5397570000496, -779.032707000151, -499.486923000077, 
-836.253165999893, 475.645065000048, -45.8955759999808, -106.096266999841, -776.648521000054, -500.679016000126, 
-839.233398000011, 481.009483000031, -44.1074370001443, -104.904175000032, -782.608985000057, -498.890877000056, 
-853.538513000123, 482.797622999875, -53.0481340000406, -126.361846999964, -808.238983000163, -514.984129999997, 
-875.59223199985, 494.718551000115, -60.7967370001134, -127.553940000013, -805.258751000045, -516.176224000053, 
-876.188278999878, 494.122504999861, -57.2204589999747, -128.746032000054, -809.431075999979, -515.580177000025, 
-872.015953000169, 478.625296999933, -56.0283659999259, -123.977660999866, -807.046890000114, -516.772270000074, 
-857.114792000037, 483.989716000156, -39.9351119999774, -123.381615000078, -811.219216000056, -520.34854799998, 
-867.247580999974, 487.565994000062, -51.8560409999918, -128.746032999828, -806.450843000086, -514.388083999977, 
-874.996185000055, 490.546226999955, -52.4520870000124, -129.342078999849, -811.219215000048, -518.560409999918, 
-852.346420999849, 489.95018000016, -59.008598000044, -128.149987000041, -806.450844000094, -514.388083999977, 
-873.208045999985, 482.797622999875, -43.5113899998832, -125.169754000148, -806.450843999861, -513.792037999956, 
-880.360603000037, 491.738318999996, -46.491623000009, -129.938125000102, -807.64293699991, -514.984131000005, 
-866.651534999954, 480.41343700001, -51.8560410002247, -123.977661000099, -807.64293699991, -516.772270000074, 
-889.301300000167, 490.546226999955, -37.5509260001127, -125.765799999936, -805.854797000065, -513.792038000189, 
-885.128975, 493.526458999841, -51.2599949999712, -123.977661000099, -810.623169000028, -514.984129999997, 
-874.996184999822, 488.162040999858, -61.3927840001415, -122.78556800005, -810.623168999795, -514.984131000005, 
-877.380371000152, 494.122505999869, -48.8758089998737, -125.169753999915, -803.470610999968, -514.388084999984, 
-867.247581000207, 497.698784000007, -56.0283659999259, -124.573707999894, -808.23898299993, -513.792037999956, 
-854.134559999919, 492.334365000017, -52.45208800002, -125.169754000148, -807.046889999881, -516.176224000053, 
-877.380370999919, 492.334365999792, -48.8758090001065, -128.149987000041, -806.450844000094, -516.176224000053, 
-882.148741999874, 489.354133999906, -49.4718550001271, -121.593476000009, -807.046890000114, -517.964363000123, 
-889.301299999934, 483.989715999924, -45.2995299999602, -122.785568999825, -808.23898299993, -516.176224000053, 
-846.982002000092, 489.950179999927, -41.1272050000262, -146.031380000059, -835.061073000077, -529.289245999884, 
-876.784323999891, 497.698784000007, -57.8165049999952, -145.435334000038, -835.061072999844, -531.673430999974, 
-898.838043999858, 498.890875999816, -57.2204589999747, -149.607658999972, -832.080840999959, -532.269478000002, 
-906.586647000164, 490.546226999955, -57.8165049999952, -150.799751000013, -832.080841000192, -527.50110600004, 
-883.34083599993, 487.565994000062, -62.5848769999575, -149.607658999972, -832.080840999959, -527.50110600004, 
-908.374787000008, 489.950179999927, -59.008598000044, -147.819518999895, -832.080840999959, -531.673430999974, 
-905.394553999882, 482.201575999847, -53.0481340000406, -149.607658000197, -832.080840999959, -530.481337999925, 
-892.281532000052, 491.738318999996, -64.969063000055, -144.243239999982, -832.080840999959, -529.885291999904, 
-890.493392999982, 492.334365999792, -58.4125520000234, -144.839286000002, -833.868980999803, -529.885292000137, 
-892.87757900008, 496.506690999959, -60.2006910000928, -149.607658000197, -832.080840999959, -529.885291999904, 
-913.143157999963, 496.506690999959, -57.8165060000028, -144.243241000222, -830.88874799991, -531.673431999981, 
-909.566879000049, 498.294831000036, -54.8362729998771, -145.43533300003, -832.676887999987, -529.289246000117, 
-883.936881999951, 500.082970000105, -53.6441800000612, -148.415565999923, -832.676887000212, -529.289246000117, 
-899.434090000112, 489.354134000139, -60.7967369998805, -147.2234720001, -832.080840999959, -531.673431999981, 
-891.685485999798, 498.294831000036, -64.969063000055, -149.607658000197, -830.29270199989, -532.86552500003, 
-882.148742000107, 487.565994000062, -54.8362730001099, -145.435334000038, -832.080840999959, -529.885292000137, 
-889.301300000167, 489.950179999927, -51.8560409999918, -148.415565999923, -834.465027000057, -529.885292000137, 
-887.51316000009, 495.31459799991, -50.0679009999149, -144.83928700001, -833.868979999796, -529.289245000109, 
-874.996186000062, 501.275062000146, -54.2402260000817, -147.819519999903, -831.484794999938, -525.71296699997, 
-883.34083599993, 488.758086999878, -53.6441799998283, -148.415565000148, -833.272934000008, -530.481339000165, 
-928.044319000095, 501.871108999942, -79.274178000167, -174.045563000022, -863.07525600004, -548.958778999979, 
-907.182692999952, 516.176223000046, -65.5651090000756, -169.873237999855, -857.114792000037, -544.786453000037, 
-900.62618300016, 500.679016000126, -69.1413879999891, -169.873237999855, -858.902932000114, -542.9983140002, 
-931.024551999988, 495.314598000143, -81.6583630000241, -169.87323700008, -857.710838000057, -544.190407000016, 
-916.123390999855, 494.718552000122, -71.525573000079, -177.621840999927, -855.922698999988, -548.362732000183, 
-910.16292500007, 498.294830000028, -64.969063000055, -170.469283999875, -857.114791999804, -545.978546000086, 
-910.162925999844, 489.95018000016, -62.5848769999575, -168.08509800001, -854.730606999947, -543.594359999988, 
-926.852226999821, 489.95018000016, -66.7572019998915, -169.873236999847, -855.922698999988, -544.786453000037, 
-911.951064999914, 497.698784000007, -67.9492949999403, -166.893004999962, -858.902931000106, -547.170639000135, 
-911.951064999914, 498.890877000056, -68.5453419999685, -163.316725999815, -853.53851299989, -545.382500000065, 
-922.679900999879, 503.659248999786, -71.5255740000866, -176.429747999879, -860.095023999922, -548.958777999971, 
-920.295715000015, 499.486922999844, -81.0623170000035, -170.469283999875, -855.326652999967, -547.76668599993, 
-907.182693000184, 501.871109000174, -71.5255740000866, -168.08509800001, -860.69107099995, -542.998313999968, 
-936.985015999991, 497.102736999979, -73.3137129999232, -169.277192000067, -858.902931000106, -546.574592999881, 
-935.792923000176, 491.738320000004, -76.2939450000413, -165.700912999921, -858.902931000106, -545.978546000086, 
-900.62618300016, 506.043433999876, -81.0623170000035, -167.489050999982, -857.710839000065, -545.382500000065, 
-941.753386999946, 491.738320000004, -72.1216200001072, -169.277191999834, -854.134559000144, -546.574592999881, 
