FA , FB, FC, TA, TB, TC, 
-610.947608999908, 545.382500000065, 218.749046000186, -56.0283660001587, -751.614570999984, -523.924827999901, 
-960.826873000013, 257.492065000115, -18.4774390000384, -85.2346419999376, -805.854796999833, -522.136688000057, 
-857.710839000065, 341.534615000011, 51.8560409999918, -91.195105999941, -753.402710000053, -496.506690999959, 
-938.17710900004, 175.833701999858, -66.161155999871, -221.729277999839, -742.077828000067, -528.09715200006, 
-882.148743000114, 354.647637000075, 76.2939460000489, -101.923943000147, -763.535498999991, -487.56599399983, 
-866.651534999954, 342.72670800006, 66.1611560001038, -89.4069670001045, -761.151313999901, -476.837158000097, 
-863.075256999815, 357.031821999932, 73.313713000156, -91.7911529999692, -746.846199000021, -491.738318999996, 
-863.671303000068, 350.475311999908, 70.9295280000661, -104.308128000004, -751.018523999956, -486.373902000021, 
-835.061073000077, 367.164611999877, 79.8702240001876, -94.1753389998339, -753.998756000074, -494.122505000094, 
-854.134559999919, 348.687171999831, 63.7769700000063, -100.13580300007, -753.998756000074, -488.162041000091, 
-873.208045999985, 353.455543000018, 50.0679019999225, -100.731849999866, -764.131546000019, -487.565994000062, 
-835.657119999873, 339.746474999934, 66.7572020001244, -91.7911529999692, -753.402710000053, -481.009483000031, 
-861.287116999971, 357.62786899996, 70.3334810000379, -85.2346419999376, -755.786896000151, -495.91064399993, 
-869.035721000051, 356.435775999911, 81.0623170000035, -94.1753390000667, -758.767127999803, -488.758086999878, 
-843.405722999945, 358.819961000001, 75.6978990000207, -94.7713850000873, -755.19084899989, -488.162040999858, 
-835.657119999873, 356.435775999911, 72.7176669999026, -88.2148740000557, -753.998757000081, -481.605530000059, 
-855.922698999988, 349.879265000112, 68.5453409999609, -85.2346420001704, -748.634337999858, -483.393668999895, 
-852.942465999862, 358.22391499998, 76.8899920000695, -87.6188280000351, -757.575034999987, -488.758087000111, 
-860.69107099995, 351.667403999949, 64.969063000055, -78.0820849998854, -751.614570999984, -485.181807999965, 
-860.095024000155, 352.263449999969, 75.6978990000207, -85.2346419999376, -751.018523999956, -485.777854999993, 
-832.080841000192, 365.37647300004, 78.0820849998854, -79.8702239999548, -748.03829200007, -479.817389999982, 
-833.868981000036, 367.760659000138, 84.0425490001217, -78.678130999906, -747.442245000042, -488.162041000091, 
-853.538513000123, 361.204148000106, 74.5058059999719, -88.2148750000633, -748.634337999858, -485.777854999993, 
-857.114792000037, 360.012053999817, 76.8899919998366, -84.638595999917, -749.230383999879, -485.181808000198, 
-860.095024000155, 359.416008000029, 83.4465020000935, -87.6188270000275, -749.230384999886, -483.989714999916, 
-862.47921000002, 362.396239999915, 84.0425489998888, -76.8899920000695, -753.402710000053, -484.585761999944, 
-851.154327000026, 361.800193000119, 69.1413869999815, -80.4662699999753, -747.442245000042, -489.950180999935, 
-855.922698999988, 353.455542999785, 70.9295270000584, -83.4465030001011, -752.210617000004, -488.162040999858, 
-854.134559000144, 361.204148000106, 72.7176660001278, -79.8702239999548, -749.826430999907, -486.969948000042, 
-843.405723999953, 349.879265000112, 85.2346420001704, -85.8306889999658, -750.422478000168, -486.969948000042, 
-845.789909999818, 353.455544000026, 84.0425489998888, -87.6188280000351, -751.614570999984, -483.989716000156, 
-851.750374000054, 358.819961000001, 68.5453419999685, -79.2741779999342, -749.826430999907, -485.181807999965, 
-844.597815999994, 361.800193999894, 82.8504559998401, -81.6583630000241, -751.614570999984, -486.373901000014, 
-864.267349000089, 357.627869000193, 75.1018530000001, -90.0030130001251, -748.634337999858, -483.989715000149, 
-858.902930999873, 352.263450999977, 73.313713000156, -80.4662699999753, -753.402710000053, -488.758086999878, 
-838.041305000195, 364.780426000012, 76.8899920000695, -84.0425490001217, -748.634338999866, -483.989715999924, 
-840.42549100006, 348.687172000064, 73.3137129999232, -81.6583630000241, -748.634338000091, -485.181808999972, 
-846.385955999838, 361.204147999873, 72.7176660001278, -85.8306889999658, -752.806664000032, -484.585761999944, 
-867.843628000002, 360.01205400005, 73.3137129999232, -86.4267350002192, -749.826430999907, -483.989715000149, 
-864.267350000096, 351.071357999928, 76.2939460000489, -90.5990600001533, -752.806663000025, -485.777853999985, 
-861.287116999971, 352.859496999998, 71.5255739998538, -87.0227810000069, -751.614570999984, -488.162040000083, 
-844.597817000002, 350.475311999908, 73.313713000156, -86.4267339999788, -756.382941999938, -484.585761999944, 
-829.696654999861, 354.647636000067, 70.3334810000379, -84.6385950001422, -749.230385000119, -482.797623000108, 
-861.883162999991, 355.243682999862, 76.8899910000619, -84.6385950001422, -749.82643100014, -482.797622999875, 
-854.730605999939, 362.396241000155, 81.6583630000241, -85.2346419999376, -749.826432000147, -488.162041000091, 
-867.843628000002, 360.608101000078, 82.2544100000523, -76.2939450000413, -745.654105999973, -493.526459000073, 
-865.459442000138, 339.150428999914, 76.2939450000413, -87.0227810000069, -752.806663000025, -488.162040999858, 
-862.47921000002, 358.22391499998, 72.1216199998744, -82.8504560000729, -749.826430999907, -486.373900999781, 
-846.385956000071, 370.740890000016, 76.2939450000413, -82.2544090000447, -751.018523999956, -489.354133999906, 
-831.484794999938, 362.396239999915, 80.466270999983, -87.0227820000146, -750.422477999935, -487.565994000062, 
-857.710838000057, 357.031823000172, 66.161155999871, -75.1018530000001, -751.614569999976, -487.56599500007, 
-860.095024000155, 361.800194000127, 54.8362729998771, -82.2544100000523, -748.634338000091, -484.585761999944, 
-861.287116999971, 368.356703999918, 80.4662699999753, -85.2346419999376, -747.442244999809, -489.354133000132, 
