FA, FB, FC, TA, TB, TC, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
462.532043999992, 2138.61465499992, 1264.21451599989, 1261.234283, 389.218330999836, 655.651092999848, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
400.543213000055, 2081.99024199997, 1211.76242899988, 1258.85009799991, 382.661819999805, 610.351562000113, 
