FA, FB, FC, TA, TB, TC, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
